196,3,Met my requirements just fine.
196,4,Met my requirements just fine.
196,5,Good.
197,1,This space had a lot of potential but it did not meet my requirements.
197,2,It was fine. Nothing special.
197,3,Amazing experience!
197,4,Bad company to work with. I would not do so again.
197,5,Sad!
198,1,Bad company to work with. I would not do so again.
198,2,Amazing experience!
198,3,Could have been much better.
198,4,Did not have a good time.
198,5,It was fine. Nothing special.
199,1,Very poor. I regret taking part in this.
199,2,Bad company to work with. I would not do so again.
199,3,Very poor. I regret taking part in this.
199,4,Everything was satisfactory.
199,5,Met my requirements just fine.
200,1,Average experience.
200,2,Bad company to work with. I would not do so again.
200,3,Could have been much better.
200,4,Everything was satisfactory.
200,5,Got everything I needed plus some more!
201,1,Good.
201,2,This has been the best trade deal in the history of trade deals maybe ever.
201,3,Amazing experience!
201,4,Amazing experience!
201,5,Bad company to work with. I would not do so again.
202,1,Very poor. I regret taking part in this.
202,2,Good company to work with.
202,3,This has been the best trade deal in the history of trade deals maybe ever.
202,4,Could have been much better.
202,5,Got everything I needed plus some more!
203,1,Worst warehouse ever.
203,2,Very good experience!
203,3,Average experience.
203,4,Everything was satisfactory.
203,5,Very poor. I regret taking part in this.
204,1,Could have been much better.
204,2,Very poor. I regret taking part in this.
204,3,Did not have a good time.
204,4,Sad!
204,5,Got everything I needed plus some more!
205,1,Amazing experience!
205,2,Very good experience!
205,3,Very good experience!
205,4,Got everything I needed plus some more!
205,5,Good.
206,1,This space had a lot of potential but it did not meet my requirements.
206,2,Worst warehouse ever.
206,3,Good company to work with.
206,4,10/10 would work with again.
206,5,Bad company to work with. I would not do so again.
207,1,Awful.
207,2,Very good experience!
207,3,Could have been much better.
207,4,Did not have a good time.
207,5,This space had a lot of potential but it did not meet my requirements.
208,1,This has been the best trade deal in the history of trade deals maybe ever.
208,2,This experience was terrible.
208,3,This space had a lot of potential but it did not meet my requirements.
208,4,Good.
208,5,Very good experience!
209,1,Met my requirements just fine.
209,2,Amazing experience!
209,3,Could have been much better.
209,4,Could have been much better.
209,5,Amazing experience!
210,1,Very poor. I regret taking part in this.
210,2,Sad!
210,3,Got everything I needed plus some more!
210,4,Average experience.
210,5,Good company to work with.
211,1,Worst warehouse ever.
211,2,Awful.
211,3,Very poor. I regret taking part in this.
211,4,Everything was satisfactory.
211,5,Very good experience!
212,1,Amazing experience!
212,2,Sad!
212,3,Could not have been better!
212,4,Amazing experience!
212,5,10/10 would work with again.
213,1,Got everything I needed plus some more!
213,2,Good.
213,3,It was fine. Nothing special.
213,4,This has been the best trade deal in the history of trade deals maybe ever.
213,5,Met my requirements just fine.
214,1,Worst warehouse ever.
214,2,Awful.
214,3,Very poor. I regret taking part in this.
214,4,Very good experience!
214,5,Could not have been better!
215,1,Very good experience!
215,2,This has been the best trade deal in the history of trade deals maybe ever.
215,3,Good company to work with.
215,4,This has been the best trade deal in the history of trade deals maybe ever.
215,5,Did not have a good time.
216,1,Good.
216,2,Met my requirements just fine.
216,3,Very good experience!
216,4,Met my requirements just fine.
216,5,It was fine. Nothing special.
217,1,This experience was terrible.
217,2,This has been the best trade deal in the history of trade deals maybe ever.
217,3,This experience was terrible.
217,4,Good company to work with.
217,5,Average experience.
218,1,This space had a lot of potential but it did not meet my requirements.
218,2,10/10 would work with again.
218,3,Did not have a good time.
218,4,Met my requirements just fine.
218,5,10/10 would work with again.
219,1,Worst warehouse ever.
219,2,Average experience.
219,3,Awful.
219,4,Sad!
219,5,It was fine. Nothing special.
220,1,Could not have been better!
220,2,Amazing experience!
220,3,Good.
220,4,Everything was satisfactory.
220,5,Amazing experience!
221,1,Very good experience!
221,2,Sad!
221,3,Met my requirements just fine.
221,4,Could not have been better!
221,5,It was fine. Nothing special.
222,1,10/10 would work with again.
222,2,Very good experience!
222,3,Everything was satisfactory.
222,4,Bad company to work with. I would not do so again.
222,5,It was fine. Nothing special.
223,1,Good company to work with.
223,2,Met my requirements just fine.
223,3,Worst warehouse ever.
223,4,This has been the best trade deal in the history of trade deals maybe ever.
223,5,This has been the best trade deal in the history of trade deals maybe ever.
224,1,Very poor. I regret taking part in this.
224,2,Sad!
224,3,Met my requirements just fine.
224,4,Amazing experience!
224,5,Could not have been better!
225,1,This experience was terrible.
225,2,Very poor. I regret taking part in this.
225,3,Good company to work with.
225,4,Worst warehouse ever.
225,5,This has been the best trade deal in the history of trade deals maybe ever.
226,1,It was fine. Nothing special.
226,2,Very good experience!
226,3,Sad!
226,4,Average experience.
226,5,Worst warehouse ever.
227,1,This experience was terrible.
227,2,Good company to work with.
227,3,Worst warehouse ever.
227,4,Average experience.
227,5,Good.
228,1,It was fine. Nothing special.
228,2,Good.
228,3,Everything was satisfactory.
228,4,Very poor. I regret taking part in this.
228,5,Good.
229,1,Average experience.
229,2,Good.
229,3,Met my requirements just fine.
229,4,This has been the best trade deal in the history of trade deals maybe ever.
229,5,Everything was satisfactory.
230,1,It was fine. Nothing special.
230,2,This has been the best trade deal in the history of trade deals maybe ever.
230,3,Worst warehouse ever.
230,4,Average experience.
230,5,10/10 would work with again.
231,1,10/10 would work with again.
231,2,Good.
231,3,Could not have been better!
231,4,Could not have been better!
231,5,Awful.
232,1,Worst warehouse ever.
232,2,Sad!
232,3,Very good experience!
232,4,Good company to work with.
232,5,Good company to work with.
233,1,Average experience.
233,2,Very poor. I regret taking part in this.
233,3,10/10 would work with again.
233,4,Could not have been better!
233,5,Could have been much better.
234,1,Bad company to work with. I would not do so again.
234,2,Average experience.
234,3,Very poor. I regret taking part in this.
234,4,Worst warehouse ever.
234,5,Everything was satisfactory.
235,1,Could have been much better.
235,2,Met my requirements just fine.
235,3,Average experience.
235,4,It was fine. Nothing special.
235,5,Amazing experience!
236,1,Could have been much better.
236,2,Amazing experience!
236,3,Could have been much better.
236,4,Amazing experience!
236,5,Worst warehouse ever.
237,1,It was fine. Nothing special.
237,2,Worst warehouse ever.
237,3,Could not have been better!
237,4,This space had a lot of potential but it did not meet my requirements.
237,5,This experience was terrible.
238,1,Everything was satisfactory.
238,2,Worst warehouse ever.
238,3,Could not have been better!
238,4,Could not have been better!
238,5,Everything was satisfactory.
239,1,Could have been much better.
239,2,This experience was terrible.
239,3,Sad!
239,4,10/10 would work with again.
239,5,Amazing experience!
240,1,This space had a lot of potential but it did not meet my requirements.
240,2,Good.
240,3,Met my requirements just fine.
240,4,Could not have been better!
240,5,Could have been much better.
241,1,Did not have a good time.
241,2,Bad company to work with. I would not do so again.
241,3,This space had a lot of potential but it did not meet my requirements.
241,4,Could not have been better!
241,5,Could have been much better.
242,1,Amazing experience!
242,2,Everything was satisfactory.
242,3,This space had a lot of potential but it did not meet my requirements.
242,4,Got everything I needed plus some more!
242,5,Everything was satisfactory.
243,1,Could have been much better.
243,2,This experience was terrible.
243,3,Very good experience!
243,4,It was fine. Nothing special.
243,5,Sad!
244,1,10/10 would work with again.
244,2,Amazing experience!
244,3,Got everything I needed plus some more!
244,4,It was fine. Nothing special.
244,5,Got everything I needed plus some more!
245,1,Awful.
245,2,Awful.
245,3,This space had a lot of potential but it did not meet my requirements.
245,4,Did not have a good time.
245,5,This space had a lot of potential but it did not meet my requirements.
246,1,Worst warehouse ever.
246,2,10/10 would work with again.
246,3,Very good experience!
246,4,Average experience.
246,5,This experience was terrible.
247,1,Awful.
247,2,Could not have been better!
247,3,Sad!
247,4,Very good experience!
247,5,10/10 would work with again.
